X,Y,Z
-0.31955718994140625,2.5673582553863525,0.34415197372436523
-0.31955718994140625,2.6167993545532227,0.3578411936759949
-0.2453804314136505,-2.736600637435913,0.3065071702003479
-0.27741214632987976,-2.7298552989959717,0.3423601984977722
-0.2521234154701233,-2.768630266189575,0.33910059928894043
-0.24201002717018127,-2.697821617126465,0.35050851106643677
-0.2791016697883606,-2.4668350219726562,0.35295242071151733
-0.28191104531288147,-2.413442373275757,0.341136634349823
-0.2580230236053467,-0.9551098346710205,0.33366841077804565
-0.24200789630413055,-0.9073431491851807,0.29428350925445557
-0.24959523975849152,-0.8483518362045288,0.28613442182540894
-0.25862589478492737,-0.7785004377365112,0.2977728843688965
-0.26392191648483276,-0.7168358564376831,0.33135902881622314
-0.2369522750377655,-0.750565767288208,0.3391372561454773
-0.28050491213798523,-0.6600886583328247,0.33366745710372925
-0.2453831136226654,-0.3762877285480499,0.31872648000717163
-0.2622431814670563,-0.3762877285480499,0.3431745171546936
-0.2453831136226654,-0.3931397497653961,0.3431745171546936
-0.2453831136226654,-0.3594357669353485,0.3431745171546936
-0.2380063235759735,0.5699530839920044,0.29428112506866455
-0.28247204422950745,0.5729038119316101,0.33135902881622314
-0.25381073355674744,0.5374908447265625,0.33939117193222046
-0.23863747715950012,0.6420120596885681,0.2682081460952759
-0.2453804314136505,0.7027136087417603,0.25978755950927734
-0.25019681453704834,0.7719664573669434,0.27239805459976196
-0.24470677971839905,0.8232645988464355,0.3263625502586365
-0.2328590452671051,0.9026163816452026,0.2942032814025879
-0.2732023596763611,0.915143609046936,0.34072989225387573
-0.25816649198532104,0.8713089227676392,0.3490595817565918
-0.24706777930259705,0.9640424251556396,0.29238206148147583
-0.2869262397289276,0.9754786491394043,0.35888946056365967
-0.2369522750377655,1.0100269317626953,0.33638447523117065
-0.26130157709121704,1.1930394172668457,0.33208465576171875
-0.243507981300354,1.2290892601013184,0.273234486579895
-0.2448558211326599,1.4255551099777222,0.3151134252548218
-0.26038795709609985,1.4563100337982178,0.32516705989837646
-0.25296491384506226,1.5001510381698608,0.3340105414390564
-0.2403244823217392,1.5246055126190186,0.31896859407424927
-0.2357814610004425,2.0542778968811035,0.2613496780395508
-0.24889260530471802,2.124512195587158,0.26499998569488525
-0.2510008215904236,2.2513697147369385,0.29195111989974976
-0.24377547204494476,2.3224058151245117,0.28147822618484497
-0.24819089472293854,2.3886454105377197,0.2834145426750183
-0.2566186785697937,2.451878070831299,0.2881709933280945
-0.23414218425750732,2.499643325805664,0.332785964012146
-0.2863251566886902,2.594970941543579,0.3496924638748169
-0.21005764603614807,-2.741412401199341,0.3600531816482544
-0.2082909643650055,-0.9208290576934814,0.33714526891708374
-0.2018299549818039,-0.8595900535583496,0.33203887939453125
-0.21307538449764252,-0.7949619293212891,0.33376699686050415
-0.17373521625995636,-0.7429801225662231,0.3376190662384033
-0.16783325374126434,-0.7134654521942139,0.30894678831100464
-0.2068554162979126,-0.7062407732009888,0.33708882331848145
-0.173132985830307,-0.6508575677871704,0.3082481622695923
-0.2116728574037552,-0.6348034143447876,0.33577221632003784
-0.1779509037733078,-0.5785977840423584,0.3105766773223877
-0.2116728574037552,-0.5673559904098511,0.33679091930389404
-0.18132346868515015,-0.5212665796279907,0.31383657455444336
-0.2049291729927063,-0.5077806711196899,0.34480398893356323
-0.1712058037519455,-0.48755398392677307,0.3480636477470398
-0.22852842509746552,-0.3762877285480499,0.3431745171546936
-0.17192618548870087,0.507229208946228,0.2850877642631531
-0.22346852719783783,0.5054613351821899,0.33165067434310913
-0.18300651013851166,0.46274808049201965,0.33816975355148315
-0.17120365798473358,0.5745911598205566,0.26389074325561523
-0.17794732749462128,0.635269820690155,0.25948530435562134
-0.18469171226024628,0.6959686279296875,0.25757503509521484
-0.1767425835132599,0.7569130659103394,0.25403571128845215
-0.1926291435956955,0.8328404426574707,0.2674441337585449
-0.235269233584404,0.8468531370162964,0.3300289511680603
-0.18244262039661407,0.8982787132263184,0.2558780312538147
-0.18918710947036743,0.9661810398101807,0.26789677143096924
-0.18356823921203613,1.024670124053955,0.33615773916244507
-0.17457835376262665,1.0331462621688843,0.27961182594299316
-0.1779509037733078,1.07361900806427,0.33808183670043945
-0.17626355588436127,1.1039633750915527,0.3007993698120117
-0.20846037566661835,1.1145622730255127,0.3383248448371887
-0.18918827176094055,1.171265959739685,0.26983845233917236
-0.22964973747730255,1.1759039163589478,0.327422559261322
-0.1779509037733078,1.38130784034729,0.25455760955810547
-0.1790028065443039,1.4392433166503906,0.2751847505569458
-0.22290751338005066,1.4599632024765015,0.3335006833076477
-0.17192773520946503,1.5143613815307617,0.288459837436676
-0.21335731446743011,1.5102665424346924,0.32879459857940674
-0.16582979261875153,1.8522894382476807,0.2666289806365967
-0.17232999205589294,1.9278159141540527,0.25978660583496094
-0.18035681545734406,1.9960684776306152,0.2612241506576538
-0.17875032126903534,2.065315008163452,0.27140963077545166
-0.19480650126934052,2.1167821884155273,0.32141947746276855
-0.17120365798473358,2.1079249382019043,0.3268468379974365
-0.18637870252132416,2.1413750648498535,0.3210795521736145
-0.16751103103160858,2.1791067123413086,0.27973252534866333
-0.20979860424995422,2.2495644092559814,0.3230748772621155
-0.17192773520946503,2.2333033084869385,0.3189623951911926
-0.19761694967746735,2.305748462677002,0.33285409212112427
-0.17654389142990112,2.3401715755462646,0.3168957233428955
-0.1798209547996521,2.4523444175720215,0.2779858708381653
-0.17457620799541473,2.5066652297973633,0.33217477798461914
-0.12455396354198456,-0.7443844079971313,0.3358035683631897
-0.12174350768327713,-0.7022258043289185,0.3105766773223877
-0.13748028874397278,-0.6494148969650269,0.3340073823928833
-0.10375907272100449,-0.6831232309341431,0.3413410782814026
-0.14422538876533508,-0.5898396968841553,0.3365541696548462
-0.1470358520746231,-0.5252008438110352,0.34011876583099365
-0.11049986630678177,0.36554455757141113,0.3065071702003479
-0.14253374934196472,0.3722853660583496,0.33755314350128174
-0.11724497377872467,0.33351069688796997,0.3395085334777832
-0.10375691950321198,0.39757412672042847,0.33755314350128174
-0.11532087624073029,0.45262089371681213,0.3266451358795166
-0.10207387059926987,0.5041484832763672,0.2653573155403137
-0.11050345748662949,0.567847490310669,0.25737881660461426
-0.11050345748662949,0.635269820690155,0.25578343868255615
-0.11532087624073029,0.7015084028244019,0.25182807445526123
-0.15792571008205414,1.0480854511260986,0.3192376494407654
-0.12314784526824951,1.5035244226455688,0.26508378982543945
-0.11050256341695786,1.576590895652771,0.27034759521484375
-0.09926161915063858,1.632784128189087,0.3223646283149719
-0.12408816069364548,1.64363694190979,0.3166065216064453
-0.11098197102546692,1.6771897077560425,0.32879459857940674
-0.09921274334192276,1.7142720222473145,0.3003914952278137
-0.1054442748427391,1.758117914199829,0.33149564266204834
-0.13057483732700348,1.7690671682357788,0.3232560157775879
-0.12033738195896149,1.8013648986816406,0.3232569694519043
-0.09966490417718887,1.845516562461853,0.2810131311416626
-0.11724712699651718,1.909829020500183,0.2637261152267456
-0.10809551179409027,1.9719818830490112,0.27501457929611206
-0.11050448566675186,2.04665207862854,0.2576729655265808
-0.1166853979229927,2.126899242401123,0.2685755491256714
-0.1655777096748352,2.1264729499816895,0.32806938886642456
-0.10568501055240631,2.2622077465057373,0.29253679513931274
-0.155461847782135,2.2692322731018066,0.3335329294204712
-0.11366365849971771,2.326469898223877,0.29733532667160034
-0.1505475789308548,2.314877510070801,0.3374711275100708
-0.11291190981864929,2.400688886642456,0.2715824842453003
-0.11050256341695786,2.4560909271240234,0.275948166847229
-0.11532087624073029,2.510268211364746,0.30475687980651855
-0.14085283875465393,2.5319411754608154,0.3407309055328369
-0.10375907272100449,2.5471231937408447,0.3411376476287842
-0.11049986630678177,2.6584064960479736,0.3065071702003479
-0.14253374934196472,2.665151596069336,0.3382859230041504
-0.11724497377872467,2.6263725757598877,0.3378791809082031
-0.10375691950321198,2.6904404163360596,0.33869385719299316
-0.08690492808818817,-0.7202062606811523,0.34121835231781006
-0.07846815884113312,0.35879945755004883,0.3395085334777832
-0.044274069368839264,0.44659772515296936,0.3248157501220703
-0.040963850915431976,0.5615243911743164,0.2546094059944153
-0.04981330409646034,0.6285260915756226,0.25256460905075073
-0.04186663776636124,0.6870546340942383,0.2499033808708191
-0.031030137091875076,1.0537339448928833,0.25086265802383423
-0.027617307379841805,1.1719690561294556,0.25490009784698486
-0.04307035356760025,1.3767451047897339,0.25354069471359253
-0.04909045994281769,1.6484516859054565,0.28205931186676025
-0.09533092379570007,1.6558395624160767,0.33123958110809326
-0.0374494343996048,1.7142711877822876,0.28205597400665283
-0.0504457950592041,1.7838160991668701,0.2851153016090393
-0.09533092379570007,1.7867684364318848,0.3290518522262573
-0.03632740303874016,1.8558725118637085,0.28124314546585083
-0.045176852494478226,1.9228988885879517,0.2684112787246704
-0.045479319989681244,2.116482973098755,0.2576729655265808
-0.040261685848236084,2.183523178100586,0.28524845838546753
-0.06554506719112396,2.245349645614624,0.3215808868408203
-0.03885556012392044,2.2256710529327393,0.32769137620925903
-0.04812595248222351,2.2841200828552246,0.33192938566207886
-0.04066138714551926,2.3248131275177,0.30126410722732544
-0.04307035356760025,2.3886454105377197,0.28816747665405273
-0.05511210858821869,2.4584977626800537,0.296025812625885
-0.07341901957988739,2.516767978668213,0.3350253105163574
-0.029023433104157448,2.4940152168273926,0.3384212255477905
-0.07846815884113312,2.6516613960266113,0.3382871150970459
0.026469700038433075,0.4436679780483246,0.29046428203582764
-0.01778697595000267,0.4280346930027008,0.3348817229270935
0.017616212368011475,0.4009230136871338,0.3389844298362732
0.02195480838418007,0.5124468803405762,0.2619028091430664
0.03110641986131668,0.5745911598205566,0.2544230818748474
0.019545845687389374,0.6328613758087158,0.25007325410842896
0.019094258546829224,1.117871642112732,0.2531358003616333
0.034196674823760986,1.1818010807037354,0.2535433769226074
0.022490303963422775,1.5962640047073364,0.2766234278678894
0.0243631973862648,1.780655026435852,0.28969621658325195
0.024362754076719284,1.8491302728652954,0.27323269844055176
0.024362754076719284,1.9165740013122559,0.26657962799072266
0.027173209935426712,1.978400707244873,0.26182496547698975
0.014245815575122833,2.1188886165618896,0.2557413578033447
0.024362243711948395,2.1815173625946045,0.2615131139755249
0.02195480838418007,2.24896240234375,0.2998090386390686
-0.009350214153528214,2.2537808418273926,0.3382849097251892
0.024362754076719284,2.2874903678894043,0.3363496661186218
-0.012721691280603409,2.3127706050872803,0.33987438678741455
0.017618365585803986,2.336376428604126,0.33156347274780273
0.030685387551784515,2.3812685012817383,0.28664273023605347
0.013122707605361938,2.451878070831299,0.2881709933280945
0.03560280054807663,2.498237133026123,0.33910006284713745
0.024361852556467056,2.5909554958343506,0.31872648000717163
0.0007642116397619247,2.597700595855713,0.3423590660095215
0.017618365585803986,2.5673582553863525,0.34561866521835327
0.03110641986131668,2.6145527362823486,0.34480398893356323
0.03447897732257843,2.7898952960968018,0.31383657455444336
-0.0009215250611305237,2.7932655811309814,0.3431745171546936
0.020990915596485138,2.7663023471832275,0.34561866521835327
0.029046252369880676,2.8232293128967285,0.3581123948097229
0.06313812732696533,0.42199766635894775,0.3389844298362732
0.0845012217760086,0.44391605257987976,0.3279842734336853
0.0967240184545517,0.4924995005130768,0.27170485258102417
0.09180662035942078,0.567847490310669,0.2537899613380432
0.09541980922222137,0.6364740133285522,0.25067663192749023
0.09180662035942078,1.1157634258270264,0.25391101837158203
0.09180662035942078,1.174777626991272,0.2562882900238037
0.09782877564430237,1.2446094751358032,0.25441300868988037
0.09421610087156296,1.5721734762191772,0.28729379177093506
0.09060341864824295,1.6396244764328003,0.30126339197158813
0.10023835301399231,1.6771897077560425,0.3404586911201477
0.07494205981492996,1.7058416604995728,0.3232560157775879
0.06169737130403519,1.7660560607910156,0.3264506459236145
0.08843550086021423,1.8002413511276245,0.331440806388855
0.09662352502346039,1.847923994064331,0.28555208444595337
0.09180662035942078,1.9165740013122559,0.2720103859901428
0.09421610087156296,1.9864325523376465,0.2595938444137573
0.09180751442909241,2.24113392829895,0.26958292722702026
0.08618808537721634,2.319329023361206,0.3019754886627197
0.04796702414751053,2.326256513595581,0.33156347274780273
0.0918102040886879,2.395390510559082,0.3016130328178406
0.07775790989398956,2.451878070831299,0.3024287223815918
0.09518060088157654,2.4847469329833984,0.34317368268966675
0.04796702414751053,2.5842103958129883,0.3480636477470398
0.0918102040886879,2.633101463317871,0.3431745171546936
0.0918102040886879,2.6584010124206543,0.31872648000717163
0.06932652741670609,2.658402919769287,0.34555143117904663
0.09771163761615753,2.688748598098755,0.3492860198020935
0.08917371183633804,2.759561538696289,0.3515769839286804
0.08169255405664444,2.796635866165161,0.31383657455444336
0.10023799538612366,2.8185434341430664,0.3594709634780884
0.1648632138967514,0.4397812783718109,0.2817710041999817
0.11091344058513641,0.4349239766597748,0.32716965675354004
0.15362238883972168,0.3930673599243164,0.33694833517074585
0.16598697006702423,0.5071486830711365,0.275947630405426
0.15924331545829773,0.567847490310669,0.2569608688354492
0.15924331545829773,0.635269820690155,0.2536779046058655
0.16205300390720367,0.7075315713882446,0.2521078586578369
0.17160645127296448,0.7679134607315063,0.24973762035369873
0.15924331545829773,1.11660635471344,0.24930614233016968
0.15924331545829773,1.174777626991272,0.25186818838119507
0.15924331545829773,1.2422000169754028,0.2557556629180908
0.16205376386642456,1.304026484489441,0.25208795070648193
0.16823606193065643,1.445630669593811,0.3056882619857788
0.1732938140630722,1.4353773593902588,0.3343202471733093
0.13677038252353668,1.4594931602478027,0.325858473777771
0.13564692437648773,1.5018341541290283,0.33421075344085693
0.15081371366977692,1.5456687211990356,0.32721614837646484
0.14800326526165009,1.590643286705017,0.3105766773223877
0.12890182435512543,1.6401066780090332,0.3350253105163574
0.16486352682113647,1.6164923906326294,0.34969276189804077
0.14800326526165009,1.8140130043029785,0.3340754508972168
0.17048336565494537,1.8547475337982178,0.29835373163223267
0.15249891579151154,1.909829020500183,0.2869455814361572
0.16165177524089813,1.9719818830490112,0.2786809802055359
0.1687977910041809,2.05450439453125,0.2662528157234192
0.16992127895355225,2.1638572216033936,0.33399438858032227
0.14744332432746887,2.185211658477783,0.3239445686340332
0.1522180587053299,2.2144291400909424,0.32443344593048096
0.15924374759197235,2.2537782192230225,0.30446523427963257
0.13227437436580658,2.3178281784057617,0.33421075344085693
0.1732938140630722,2.2902989387512207,0.3370625972747803
0.1255321353673935,2.377403736114502,0.33651918172836304
0.12272167205810547,2.442042350769043,0.3378768563270569
0.1225210577249527,2.660810947418213,0.36063504219055176
0.12215887010097504,2.7898952960968018,0.35295242071151733
0.24113839864730835,-0.9181836843490601,0.2990819811820984
0.19577571749687195,-0.9017271995544434,0.33683663606643677
0.21994350850582123,-0.9461307525634766,0.33917808532714844
0.23230808973312378,-0.8483518362045288,0.2961477041244507
0.19296523928642273,-0.8371134996414185,0.3370625972747803
0.23230808973312378,-0.7809078693389893,0.29665619134902954
0.19296523928642273,-0.7696660757064819,0.33651918172836304
0.22668862342834473,-0.7235766649246216,0.3052803874015808
0.19971035420894623,-0.7100907564163208,0.34089231491088867
0.2407376766204834,-0.6804559230804443,0.3341427445411682
0.24113839864730835,0.2932755947113037,0.30359315872192383
0.2030828893184662,0.304838627576828,0.3404855728149414
0.21994350850582123,0.2677513062953949,0.3411376476287842
0.23118463158607483,0.3351808190345764,0.3311147689819336
0.21076421439647675,0.386130690574646,0.3321070671081543
0.237124502658844,0.4293460249900818,0.27682316303253174
0.22668719291687012,0.5004035830497742,0.2633889317512512
0.22668719291687012,0.567847490310669,0.2572954297065735
0.22668719291687012,0.635269820690155,0.25205379724502563
0.22668719291687012,0.7027136087417603,0.25311559438705444
0.22909513115882874,0.7725659608840942,0.25233155488967896
0.23150408267974854,1.1104637384414673,0.2482345700263977
0.22668719291687012,1.174777626991272,0.249394953250885
0.21994350850582123,1.2354563474655151,0.25207066535949707
0.23680198192596436,1.307960867881775,0.2517225742340088
0.23343154788017273,1.4341291189193726,0.33406007289886475
0.2233160436153412,1.484986424446106,0.33906829357147217
0.23680412769317627,1.508583426475525,0.31383657455444336
0.2013966143131256,1.5119539499282837,0.33757197856903076
0.23391306400299072,1.540849208831787,0.3389243483543396
0.18975380063056946,1.5830146074295044,0.3556872606277466
0.21544714272022247,1.81541907787323,0.3397789001464844
0.23343154788017273,1.8491274118423462,0.3016130328178406
0.2294958531856537,1.9109567403793335,0.28749150037765503
0.22889527678489685,2.103489637374878,0.3174681067466736
0.20140020549297333,2.120204210281372,0.3203137516975403
0.19296523928642273,2.186335325241089,0.335523784160614
0.2235269844532013,2.152620553970337,0.3374025225639343
0.23353621363639832,2.1884443759918213,0.29962676763534546
0.22668719291687012,2.2594001293182373,0.3003903031349182
0.23005899786949158,2.2942311763763428,0.3350253105163574
0.301344096660614,-0.9755867719650269,0.2959197163581848
0.25702863931655884,-0.9764729738235474,0.33374470472335815
0.290747731924057,-1.0129963159561157,0.33898329734802246
0.30086323618888855,-0.9090304374694824,0.262526273727417
0.29412028193473816,-0.8483518362045288,0.2599695324897766
0.29412028193473816,-0.7809078693389893,0.26457709074020386
0.28288203477859497,-0.7169758081436157,0.27798551321029663
0.30535852909088135,-0.6647769212722778,0.33040952682495117
0.3009670674800873,0.23275166749954224,0.2975901961326599
0.25702863931655884,0.2373918890953064,0.3350253105163574
0.2848462760448456,0.20030026137828827,0.3411376476287842
0.30086323618888855,0.304838627576828,0.2686160206794739
0.28639376163482666,0.36764299869537354,0.27340447902679443
0.23905107378959656,0.3705936670303345,0.32867079973220825
0.30086323618888855,0.43970194458961487,0.2585930824279785
0.28737732768058777,0.49365848302841187,0.2585930824279785
0.2965277135372162,0.5558052062988281,0.2532861828804016
0.294118732213974,0.6304539442062378,0.25145989656448364
0.29412028193473816,0.7027136087417603,0.25203585624694824
0.29412028193473816,0.7701575756072998,0.25337743759155273
0.2959250807762146,0.8423968553543091,0.25496721267700195
0.3074641227722168,0.9134533405303955,0.2516726851463318
0.292915016412735,1.04590904712677,0.24859893321990967
0.30616047978401184,1.1049264669418335,0.24940752983093262
0.29412028193473816,1.174777626991272,0.2505427598953247
0.29201242327690125,1.2485231161117554,0.2512935996055603
0.29171133041381836,1.371071696281433,0.2703365087509155
0.298936665058136,1.4210435152053833,0.3283631205558777
0.28007155656814575,1.4810514450073242,0.3355785012245178
0.2840047776699066,1.515324354171753,0.31383657455444336
0.297490656375885,1.5389214754104614,0.33980655670166016
0.28007155656814575,1.8182276487350464,0.3404577374458313
0.2840047776699066,1.8558725118637085,0.3065028190612793
0.30086109042167664,1.9199531078338623,0.27961182594299316
0.2955228090286255,1.8828593492507935,0.33459025621414185
0.2772548198699951,1.9165794849395752,0.3348817229270935
0.2877967357635498,1.9376659393310547,0.3176376223564148
0.3042336404323578,2.0615830421447754,0.2596530318260193
0.2883240282535553,2.122685670852661,0.2754383087158203
0.2376413345336914,2.1283326148986816,0.33000099658966064
0.30086323618888855,2.193080425262451,0.2837677001953125
0.28737732768058777,2.247037172317505,0.2776586413383484
0.2930656671524048,2.3075034618377686,0.2900015711784363
0.2575896680355072,2.3352484703063965,0.3384202718734741
0.29083991050720215,2.377403736114502,0.2922423481941223
0.2569065988063812,2.4018940925598145,0.3501582741737366
0.29083991050720215,2.4448509216308594,0.2793441414833069
0.2532643973827362,2.4628329277038574,0.3374713659286499
0.28873252868652344,2.5122733116149902,0.2728946805000305
0.24386557936668396,2.5283284187316895,0.34521204233169556
0.2855723202228546,2.579713821411133,0.2697407007217407
0.24174872040748596,2.602998971939087,0.34803909063339233
0.29115018248558044,2.6535885334014893,0.2650143504142761
0.24464252591133118,2.665151596069336,0.33572596311569214
0.2954564690589905,2.7258503437042236,0.2747994065284729
0.246923565864563,2.7258503437042236,0.3486066460609436
0.2978651523590088,2.7904605865478516,0.29638445377349854
0.2595769166946411,2.7956790924072266,0.36150819063186646
0.29797276854515076,2.830352783203125,0.3304292559623718
0.35031336545944214,-1.0334440469741821,0.33223527669906616
0.3727934658527374,-0.9823966026306152,0.2707917094230652
0.3615534007549286,-0.9157742261886597,0.25350385904312134
0.3615534007549286,-0.8483518362045288,0.25052034854888916
0.3615534007549286,-0.7809078693389893,0.25332361459732056
0.3567364811897278,-0.7096505165100098,0.27013206481933594
0.36492452025413513,-0.6564311981201172,0.33054548501968384
0.36840197443962097,0.163726806640625,0.28511399030685425
0.3118138015270233,0.1674141138792038,0.33095216751098633
0.352277934551239,0.12022422254085541,0.33681923151016235
0.3682970404624939,0.23738756775856018,0.28816694021224976
0.3615534007549286,0.2980934977531433,0.27302825450897217
0.3615534007549286,0.3655374050140381,0.258769690990448
0.3615534007549286,0.43295973539352417,0.25551265478134155
0.3594459891319275,0.5067257881164551,0.253876268863678
0.3591439127922058,0.7003062963485718,0.25162822008132935
0.3615534007549286,0.7701575756072998,0.25388503074645996
0.3615534007549286,0.8375798463821411,0.2580934762954712
0.3615534007549286,0.9050236940383911,0.25472885370254517
0.35523030161857605,0.9787888526916504,0.24999350309371948
0.3639618456363678,1.0519322156906128,0.24935221672058105
0.3636603355407715,1.1684545278549194,0.25054842233657837
0.3615534007549286,1.2422000169754028,0.25485706329345703
0.35523030161857605,1.3159687519073486,0.2655602693557739
0.3548090159893036,1.3787779808044434,0.2967252731323242
0.3727934658527374,1.4136111736297607,0.3378777503967285
0.31771522760391235,1.5052088499069214,0.33911675214767456
0.36295682191848755,1.5386470556259155,0.3336697220802307
0.36942049860954285,1.5760259628295898,0.29754412174224854
0.32783326506614685,1.5794013738632202,0.3396892547607422
0.3737296760082245,1.62154221534729,0.3351615071296692
0.31771522760391235,1.8423864841461182,0.3411376476287842
0.374799907207489,1.9213950634002686,0.2838065028190613
0.32502278685569763,1.9123629331588745,0.3305162191390991
0.36365899443626404,1.876531720161438,0.33553677797317505
0.3615534007549286,2.0458481311798096,0.2691578269004822
0.3639618456363678,2.1068501472473145,0.26838183403015137
0.35359013080596924,2.175093650817871,0.27737128734588623
0.3477032780647278,2.245349645614624,0.2600595951080322
0.3456752896308899,2.719529867172241,0.248338520526886
0.35818153619766235,2.788456916809082,0.2518512010574341
0.3570808470249176,2.8579585552215576,0.2745518684387207
0.3167596459388733,2.8703458309173584,0.3355633616447449
0.3628776967525482,2.9122540950775146,0.32578474283218384
0.41775721311569214,-1.0354419946670532,0.32878822088241577
0.4402373135089874,-0.9814603328704834,0.2683722972869873
0.4289972484111786,-0.9157742261886597,0.24992847442626953
0.4289972484111786,-0.8483518362045288,0.25068628787994385
0.4289972484111786,-0.7809078693389893,0.25085389614105225
0.4222535789012909,-0.7202062606811523,0.2573425769805908
0.4241798222064972,-0.6584826707839966,0.29963618516921997
0.39190277457237244,-0.6373323202133179,0.3492860198020935
0.4222535789012909,-0.6169033050537109,0.3578411936759949
0.43911418318748474,-0.44710490107536316,0.31383657455444336
0.40370669960975647,-0.44373342394828796,0.3431745171546936
0.42562609910964966,-0.47070202231407166,0.34439724683761597
0.4311046302318573,-0.41421547532081604,0.35234105587005615
0.42618677020072937,0.10982677340507507,0.30752140283584595
0.3952753245830536,0.09367424994707108,0.3338037133216858
0.4289981424808502,0.07050006091594696,0.33859163522720337
0.4374268352985382,0.169755756855011,0.29665619134902954
0.4289972484111786,0.23064246773719788,0.28646987676620483
0.4289972484111786,0.2980934977531433,0.28388988971710205
0.4289972484111786,0.3655374050140381,0.2604663372039795
0.4222535789012909,0.4262160360813141,0.25671839714050293
0.4353189766407013,0.49407869577407837,0.2541305422782898
0.4318077266216278,0.562230110168457,0.25153547525405884
0.4289972484111786,0.7083381414413452,0.24981999397277832
0.4289972484111786,0.7701575756072998,0.25112026929855347
0.4289972484111786,0.8375798463821411,0.2554256319999695
0.4289972484111786,0.9050236940383911,0.2534160017967224
0.4222535789012909,0.965725302696228,0.2518457770347595
0.4353189766407013,1.0335686206817627,0.2503325343132019
0.42267459630966187,1.1136560440063477,0.25021684169769287
0.4289981424808502,1.1747794151306152,0.2518215775489807
0.4353189766407013,1.2358787059783936,0.2523065209388733
0.4289972484111786,1.3096438646316528,0.2603336572647095
0.4241798222064972,1.3782939910888672,0.28235137462615967
0.43236908316612244,1.4259765148162842,0.3358410596847534
0.41775721311569214,1.5423901081085205,0.3335777521133423
0.4338141977787018,1.5846196413040161,0.3024293780326843
0.43068385124206543,1.6221096515655518,0.33192938566207886
0.41635286808013916,1.875828742980957,0.33604568243026733
0.43883296847343445,1.9243042469024658,0.2891905903816223
0.4169544577598572,1.9864325523376465,0.27943742275238037
0.4295988380908966,2.044847249984741,0.27769094705581665
0.41448044776916504,2.8536858558654785,0.2485959529876709
0.4221486449241638,2.922741174697876,0.27045387029647827
0.3860034644603729,2.940293312072754,0.3354751467704773
0.4358825981616974,2.979649066925049,0.32107245922088623
0.48378774523735046,-1.0250179767608643,0.3302032947540283
0.506264328956604,-0.9733822345733643,0.2873244881629944
0.496430367231369,-0.9157742261886597,0.25893646478652954
0.48968735337257385,-0.8550955057144165,0.2537311911582947
0.5045590400695801,-0.7830170392990112,0.26736003160476685
0.4843886196613312,-0.7091277837753296,0.27258485555648804
0.4651184380054474,-0.6395645141601562,0.34457099437713623
0.5104773044586182,-0.6634496450424194,0.3346180319786072
0.48238345980644226,-0.4746341407299042,0.3368590474128723
0.4863170087337494,-0.44035980105400085,0.31383657455444336
0.49643251299858093,-0.41000035405158997,0.35295242071151733
0.496430367231369,-0.1065320074558258,0.31872648000717163
0.4705755412578583,-0.11327603459358215,0.3578411936759949
0.49305781722068787,-0.13689038157463074,0.35295242071151733
0.4924164116382599,-0.08003878593444824,0.3490530252456665
0.45596617460250854,0.09240873157978058,0.34005194902420044
0.46551886200904846,0.14727924764156342,0.33615773916244507
0.49305781722068787,0.17895010113716125,0.33095216751098633
0.5012466907501221,0.22904059290885925,0.2814789414405823
0.496430367231369,0.2980934977531433,0.27153515815734863
0.496430367231369,0.3655374050140381,0.2618240714073181
0.49432381987571716,0.43928012251853943,0.2554534673690796
0.4985368549823761,0.5559070110321045,0.25342434644699097
0.496430367231369,0.7083381414413452,0.25057411193847656
0.496430367231369,0.7701575756072998,0.2509830594062805
0.496430367231369,0.8375798463821411,0.25210219621658325
0.496430367231369,0.9050236940383911,0.2566407322883606
0.49432381987571716,0.9787888526916504,0.2571207880973816
0.496430367231369,1.1010116338729858,0.25328242778778076
0.4916139543056488,1.174778699874878,0.2500239610671997
0.49402138590812683,1.3072364330291748,0.25067049264907837
0.496430367231369,1.3770877122879028,0.2609425187110901
0.4880007803440094,1.4346779584884644,0.29869455099105835
0.4660816788673401,1.4529396295547485,0.34439724683761597
0.5104773044586182,1.4773029088974,0.33383870124816895
0.4916139543056488,1.5360466241836548,0.32903099060058594
0.49811556935310364,1.5760345458984375,0.2747262120246887
0.48679760098457336,1.634806513786316,0.2803136706352234
0.45147377252578735,1.660895824432373,0.33584028482437134
0.5000430345535278,1.704640507698059,0.292533814907074
0.4677668809890747,1.7176430225372314,0.3423590660095215
0.5076686143875122,1.7508126497268677,0.32823485136032104
0.46777552366256714,1.9056148529052734,0.34561967849731445
0.48842403292655945,1.9275376796722412,0.33217477798461914
0.4825838506221771,1.9755945205688477,0.27420127391815186
0.48379459977149963,3.000917434692383,0.2747262120246887
0.44475212693214417,3.013943672180176,0.3478015661239624
0.4952312409877777,3.0551958084106445,0.29148608446121216
0.46648022532463074,3.0714492797851562,0.3594709634780884
0.5054194927215576,3.1016485691070557,0.32769232988357544
0.5352050065994263,-0.9916504621505737,0.3369849920272827
0.5588042736053467,-0.9528758525848389,0.33165067434310913
0.5596468448638916,-0.9129655361175537,0.29903435707092285
0.5526806116104126,-0.8447401523590088,0.2836419343948364
0.5547171831130981,-0.7859699726104736,0.3271116614341736
0.5751806497573853,-0.8095799684524536,0.33673423528671265
0.5600095987319946,-0.750565767288208,0.3295554518699646
0.549812912940979,-0.7140237092971802,0.3038267493247986
